date,region,gas_price
2010-01-04,PADD1,2.72
2010-01-11,PADD1,2.811
2010-01-18,PADD1,2.818
2010-01-25,PADD1,2.791
2010-02-01,PADD1,2.752
2010-02-08,PADD1,2.734
2010-02-15,PADD1,2.702
2010-02-22,PADD1,2.723
2010-03-01,PADD1,2.764
2010-03-08,PADD1,2.806
2010-03-15,PADD1,2.842
2010-03-22,PADD1,2.853
2010-03-29,PADD1,2.84
2010-04-05,PADD1,2.854
2010-04-12,PADD1,2.89
2010-04-19,PADD1,2.889
2010-04-26,PADD1,2.899
2010-05-03,PADD1,2.942
2010-05-10,PADD1,2.96
2010-05-17,PADD1,2.927
2010-05-24,PADD1,2.861
2010-05-31,PADD1,2.794
2010-06-07,PADD1,2.758
2010-06-14,PADD1,2.73
2010-06-21,PADD1,2.758
2010-06-28,PADD1,2.768
2010-07-05,PADD1,2.744
2010-07-12,PADD1,2.728
2010-07-19,PADD1,2.719
2010-07-26,PADD1,2.738
2010-08-02,PADD1,2.744
2010-08-09,PADD1,2.781
2010-08-16,PADD1,2.751
2010-08-23,PADD1,2.716
2010-08-30,PADD1,2.68
2010-09-06,PADD1,2.67
2010-09-13,PADD1,2.69
2010-09-20,PADD1,2.713
2010-09-27,PADD1,2.704
2010-10-04,PADD1,2.743
2010-10-11,PADD1,2.84
2010-10-18,PADD1,2.878
2010-10-25,PADD1,2.873
2010-11-01,PADD1,2.861
2010-11-08,PADD1,2.893
2010-11-15,PADD1,2.948
2010-11-22,PADD1,2.965
2010-11-29,PADD1,2.961
2010-12-06,PADD1,3.048
2010-12-13,PADD1,3.076
2010-12-20,PADD1,3.077
2010-12-27,PADD1,3.133
2011-01-03,PADD1,3.149
2011-01-10,PADD1,3.166
2011-01-17,PADD1,3.181
2011-01-24,PADD1,3.192
2011-01-31,PADD1,3.176
2011-02-07,PADD1,3.193
2011-02-14,PADD1,3.207
2011-02-21,PADD1,3.241
2011-02-28,PADD1,3.425
2011-03-07,PADD1,3.568
2011-03-14,PADD1,3.616
2011-03-21,PADD1,3.607
2011-03-28,PADD1,3.623
2011-04-04,PADD1,3.702
2011-04-11,PADD1,3.805
2011-04-18,PADD1,3.868
2011-04-25,PADD1,3.913
2011-05-02,PADD1,3.994
2011-05-09,PADD1,4.018
2011-05-16,PADD1,4.021
2011-05-23,PADD1,3.929
2011-05-30,PADD1,3.852
2011-06-06,PADD1,3.808
2011-06-13,PADD1,3.765
2011-06-20,PADD1,3.727
2011-06-27,PADD1,3.67
2011-07-04,PADD1,3.64
2011-07-11,PADD1,3.718
2011-07-18,PADD1,3.776
2011-07-25,PADD1,3.805
2011-08-01,PADD1,3.818
2011-08-08,PADD1,3.781
2011-08-15,PADD1,3.712
2011-08-22,PADD1,3.671
2011-08-29,PADD1,3.678
2011-09-05,PADD1,3.711
2011-09-12,PADD1,3.705
2011-09-19,PADD1,3.66
2011-09-26,PADD1,3.583
2011-10-03,PADD1,3.518
2011-10-10,PADD1,3.479
2011-10-17,PADD1,3.524
2011-10-24,PADD1,3.532
2011-10-31,PADD1,3.513
2011-11-07,PADD1,3.489
2011-11-14,PADD1,3.499
2011-11-21,PADD1,3.453
2011-11-28,PADD1,3.405
2011-12-05,PADD1,3.378
2011-12-12,PADD1,3.38
2011-12-19,PADD1,3.346
2011-12-26,PADD1,3.344
2012-01-02,PADD1,3.395
2012-01-09,PADD1,3.487
2012-01-16,PADD1,3.503
2012-01-23,PADD1,3.529
2012-01-30,PADD1,3.592
2012-02-06,PADD1,3.625
2012-02-13,PADD1,3.682
2012-02-20,PADD1,3.725
2012-02-27,PADD1,3.805
2012-03-05,PADD1,3.838
2012-03-12,PADD1,3.843
2012-03-19,PADD1,3.883
2012-03-26,PADD1,3.942
2012-04-02,PADD1,3.983
2012-04-09,PADD1,4.02
2012-04-16,PADD1,4.0
2012-04-23,PADD1,3.958
2012-04-30,PADD1,3.904
2012-05-07,PADD1,3.838
2012-05-14,PADD1,3.778
2012-05-21,PADD1,3.713
2012-05-28,PADD1,3.652
2012-06-04,PADD1,3.595
2012-06-11,PADD1,3.533
2012-06-18,PADD1,3.484
2012-06-25,PADD1,3.427
2012-07-02,PADD1,3.377
2012-07-09,PADD1,3.437
2012-07-16,PADD1,3.483
2012-07-23,PADD1,3.568
2012-07-30,PADD1,3.577
2012-08-06,PADD1,3.678
2012-08-13,PADD1,3.758
2012-08-20,PADD1,3.792
2012-08-27,PADD1,3.833
2012-09-03,PADD1,3.894
2012-09-10,PADD1,3.911
2012-09-17,PADD1,3.962
2012-09-24,PADD1,3.914
2012-10-01,PADD1,3.887
2012-10-08,PADD1,3.884
2012-10-15,PADD1,3.88
2012-10-22,PADD1,3.789
2012-10-29,PADD1,3.679
2012-11-05,PADD1,3.625
2012-11-12,PADD1,3.581
2012-11-19,PADD1,3.569
2012-11-26,PADD1,3.574
2012-12-03,PADD1,3.547
2012-12-10,PADD1,3.507
2012-12-17,PADD1,3.439
2012-12-24,PADD1,3.445
2012-12-31,PADD1,3.492
2013-01-07,PADD1,3.529
2013-01-14,PADD1,3.537
2013-01-21,PADD1,3.509
2013-01-28,PADD1,3.537
2013-02-04,PADD1,3.677
2013-02-11,PADD1,3.733
2013-02-18,PADD1,3.836
2013-02-25,PADD1,3.885
2013-03-04,PADD1,3.851
2013-03-11,PADD1,3.816
2013-03-18,PADD1,3.781
2013-03-25,PADD1,3.753
2013-04-01,PADD1,3.724
2013-04-08,PADD1,3.68
2013-04-15,PADD1,3.628
2013-04-22,PADD1,3.575
2013-04-29,PADD1,3.555
2013-05-06,PADD1,3.549
2013-05-13,PADD1,3.579
2013-05-20,PADD1,3.583
2013-05-27,PADD1,3.594
2013-06-03,PADD1,3.579
2013-06-10,PADD1,3.587
2013-06-17,PADD1,3.599
2013-06-24,PADD1,3.599
2013-07-01,PADD1,3.56
2013-07-08,PADD1,3.553
2013-07-15,PADD1,3.681
2013-07-22,PADD1,3.746
2013-07-29,PADD1,3.738
2013-08-05,PADD1,3.719
2013-08-12,PADD1,3.664
2013-08-19,PADD1,3.651
2013-08-26,PADD1,3.649
2013-09-02,PADD1,3.7
2013-09-09,PADD1,3.682
2013-09-16,PADD1,3.629
2013-09-23,PADD1,3.556
2013-09-30,PADD1,3.509
2013-10-07,PADD1,3.461
2013-10-14,PADD1,3.448
2013-10-21,PADD1,3.455
2013-10-28,PADD1,3.42
2013-11-04,PADD1,3.391
2013-11-11,PADD1,3.345
2013-11-18,PADD1,3.381
2013-11-25,PADD1,3.484
2013-12-02,PADD1,3.488
2013-12-09,PADD1,3.482
2013-12-16,PADD1,3.472
2013-12-23,PADD1,3.48
2013-12-30,PADD1,3.511
2014-01-06,PADD1,3.538
2014-01-13,PADD1,3.512
2014-01-20,PADD1,3.491
2014-01-27,PADD1,3.48
2014-02-03,PADD1,3.463
2014-02-10,PADD1,3.453
2014-02-17,PADD1,3.512
2014-02-24,PADD1,3.564
2014-03-03,PADD1,3.573
2014-03-10,PADD1,3.59
2014-03-17,PADD1,3.619
2014-03-24,PADD1,3.625
2014-03-31,PADD1,3.653
2014-04-07,PADD1,3.678
2014-04-14,PADD1,3.707
2014-04-21,PADD1,3.76
2014-04-28,PADD1,3.803
2014-05-05,PADD1,3.798
2014-05-12,PADD1,3.779
2014-05-19,PADD1,3.763
2014-05-26,PADD1,3.759
2014-06-02,PADD1,3.747
2014-06-09,PADD1,3.736
2014-06-16,PADD1,3.741
2014-06-23,PADD1,3.768
2014-06-30,PADD1,3.778
2014-07-07,PADD1,3.761
2014-07-14,PADD1,3.731
2014-07-21,PADD1,3.69
2014-07-28,PADD1,3.646
2014-08-04,PADD1,3.609
2014-08-11,PADD1,3.572
2014-08-18,PADD1,3.54
2014-08-25,PADD1,3.508
2014-09-01,PADD1,3.514
2014-09-08,PADD1,3.512
2014-09-15,PADD1,3.482
2014-09-22,PADD1,3.45
2014-09-29,PADD1,3.444
2014-10-06,PADD1,3.421
2014-10-13,PADD1,3.345
2014-10-20,PADD1,3.248
2014-10-27,PADD1,3.163
2014-11-03,PADD1,3.106
2014-11-10,PADD1,3.06
2014-11-17,PADD1,3.022
2014-11-24,PADD1,2.968
2014-12-01,PADD1,2.935
2014-12-08,PADD1,2.853
2014-12-15,PADD1,2.753
2014-12-22,PADD1,2.641
2014-12-29,PADD1,2.556
2015-01-05,PADD1,2.474
2015-01-12,PADD1,2.369
2015-01-19,PADD1,2.274
2015-01-26,PADD1,2.22
2015-02-02,PADD1,2.203
2015-02-09,PADD1,2.304
2015-02-16,PADD1,2.366
2015-02-23,PADD1,2.414
2015-03-02,PADD1,2.496
2015-03-09,PADD1,2.529
2015-03-16,PADD1,2.51
2015-03-23,PADD1,2.473
2015-03-30,PADD1,2.484
2015-04-06,PADD1,2.466
2015-04-13,PADD1,2.47
2015-04-20,PADD1,2.553
2015-04-27,PADD1,2.627
2015-05-04,PADD1,2.686
2015-05-11,PADD1,2.717
2015-05-18,PADD1,2.736
2015-05-25,PADD1,2.773
2015-06-01,PADD1,2.779
2015-06-08,PADD1,2.798
2015-06-15,PADD1,2.849
2015-06-22,PADD1,2.837
2015-06-29,PADD1,2.836
2015-07-06,PADD1,2.827
2015-07-13,PADD1,2.816
2015-07-20,PADD1,2.779
2015-07-27,PADD1,2.741
2015-08-03,PADD1,2.696
2015-08-10,PADD1,2.647
2015-08-17,PADD1,2.618
2015-08-24,PADD1,2.559
2015-08-31,PADD1,2.473
2015-09-07,PADD1,2.438
2015-09-14,PADD1,2.389
2015-09-21,PADD1,2.337
2015-09-28,PADD1,2.321
2015-10-05,PADD1,2.309
2015-10-12,PADD1,2.33
2015-10-19,PADD1,2.299
2015-10-26,PADD1,2.264
2015-11-02,PADD1,2.25
2015-11-09,PADD1,2.299
2015-11-16,PADD1,2.291
2015-11-23,PADD1,2.243
2015-11-30,PADD1,2.223
2015-12-07,PADD1,2.21
2015-12-14,PADD1,2.182
2015-12-21,PADD1,2.173
2015-12-28,PADD1,2.154
2016-01-04,PADD1,2.138
2016-01-11,PADD1,2.11
2016-01-18,PADD1,2.045
2016-01-25,PADD1,2.006
2016-02-01,PADD1,1.977
2016-02-08,PADD1,1.936
2016-02-15,PADD1,1.898
2016-02-22,PADD1,1.876
2016-02-29,PADD1,1.88
2016-03-07,PADD1,1.918
2016-03-14,PADD1,2.02
2016-03-21,PADD1,2.075
2016-03-28,PADD1,2.155
2016-04-04,PADD1,2.165
2016-04-11,PADD1,2.168
2016-04-18,PADD1,2.23
2016-04-25,PADD1,2.258
2016-05-02,PADD1,2.346
2016-05-09,PADD1,2.35
2016-05-16,PADD1,2.35
2016-05-23,PADD1,2.384
2016-05-30,PADD1,2.42
2016-06-06,PADD1,2.447
2016-06-13,PADD1,2.441
2016-06-20,PADD1,2.412
2016-06-27,PADD1,2.392
2016-07-04,PADD1,2.369
2016-07-11,PADD1,2.336
2016-07-18,PADD1,2.296
2016-07-25,PADD1,2.263
2016-08-01,PADD1,2.244
2016-08-08,PADD1,2.21
2016-08-15,PADD1,2.221
2016-08-22,PADD1,2.27
2016-08-29,PADD1,2.314
2016-09-05,PADD1,2.314
2016-09-12,PADD1,2.291
2016-09-19,PADD1,2.334
2016-09-26,PADD1,2.345
2016-10-03,PADD1,2.347
2016-10-10,PADD1,2.372
2016-10-17,PADD1,2.38
2016-10-24,PADD1,2.374
2016-10-31,PADD1,2.361
2016-11-07,PADD1,2.384
2016-11-14,PADD1,2.362
2016-11-21,PADD1,2.318
2016-11-28,PADD1,2.312
2016-12-05,PADD1,2.376
2016-12-12,PADD1,2.403
2016-12-19,PADD1,2.433
2016-12-26,PADD1,2.456
2017-01-02,PADD1,2.528
2017-01-09,PADD1,2.537
2017-01-16,PADD1,2.516
2017-01-23,PADD1,2.491
2017-01-30,PADD1,2.466
2017-02-06,PADD1,2.447
2017-02-13,PADD1,2.439
2017-02-20,PADD1,2.439
2017-02-27,PADD1,2.433
2017-03-06,PADD1,2.433
2017-03-13,PADD1,2.421
2017-03-20,PADD1,2.414
2017-03-27,PADD1,2.423
2017-04-03,PADD1,2.45
2017-04-10,PADD1,2.519
2017-04-17,PADD1,2.541
2017-04-24,PADD1,2.559
2017-05-01,PADD1,2.531
2017-05-08,PADD1,2.493
2017-05-15,PADD1,2.467
2017-05-22,PADD1,2.474
2017-05-29,PADD1,2.486
2017-06-05,PADD1,2.493
2017-06-12,PADD1,2.458
2017-06-19,PADD1,2.417
2017-06-26,PADD1,2.379
2017-07-03,PADD1,2.354
2017-07-10,PADD1,2.372
2017-07-17,PADD1,2.365
2017-07-24,PADD1,2.411
2017-07-31,PADD1,2.453
2017-08-07,PADD1,2.481
2017-08-14,PADD1,2.474
2017-08-21,PADD1,2.451
2017-08-28,PADD1,2.485
2017-09-04,PADD1,2.864
2017-09-11,PADD1,2.871
2017-09-18,PADD1,2.833
2017-09-25,PADD1,2.785
2017-10-02,PADD1,2.737
2017-10-09,PADD1,2.669
2017-10-16,PADD1,2.619
2017-10-23,PADD1,2.596
2017-10-30,PADD1,2.595
2017-11-06,PADD1,2.623
2017-11-13,PADD1,2.692
2017-11-20,PADD1,2.672
2017-11-27,PADD1,2.655
2017-12-04,PADD1,2.638
2017-12-11,PADD1,2.614
2017-12-18,PADD1,2.588
2017-12-25,PADD1,2.576
2018-01-01,PADD1,2.641
2018-01-08,PADD1,2.65
2018-01-15,PADD1,2.666
2018-01-22,PADD1,2.705
2018-01-29,PADD1,2.735
2018-02-05,PADD1,2.761
2018-02-12,PADD1,2.754
2018-02-19,PADD1,2.709
2018-02-26,PADD1,2.68
2018-03-05,PADD1,2.685
2018-03-12,PADD1,2.661
2018-03-19,PADD1,2.687
2018-03-26,PADD1,2.74
2018-04-02,PADD1,2.795
2018-04-09,PADD1,2.786
2018-04-16,PADD1,2.833
2018-04-23,PADD1,2.897
2018-04-30,PADD1,2.935
2018-05-07,PADD1,2.938
2018-05-14,PADD1,2.885
2018-05-21,PADD1,2.927
2018-05-28,PADD1,2.976
2018-06-04,PADD1,2.947
2018-06-11,PADD1,2.908
2018-06-18,PADD1,2.868
2018-06-25,PADD1,2.83
2018-07-02,PADD1,2.838
2018-07-09,PADD1,2.849
2018-07-16,PADD1,2.87
2018-07-23,PADD1,2.845
2018-07-30,PADD1,2.86
2018-08-06,PADD1,2.871
2018-08-13,PADD1,2.872
2018-08-20,PADD1,2.846
2018-08-27,PADD1,2.834
2018-09-03,PADD1,2.845
2018-09-10,PADD1,2.856
2018-09-17,PADD1,2.857
2018-09-24,PADD1,2.843
2018-10-01,PADD1,2.865
2018-10-08,PADD1,2.898
2018-10-15,PADD1,2.88
2018-10-22,PADD1,2.849
2018-10-29,PADD1,2.807
2018-11-05,PADD1,2.754
2018-11-12,PADD1,2.696
2018-11-19,PADD1,2.629
2018-11-26,PADD1,2.573
2018-12-03,PADD1,2.498
2018-12-10,PADD1,2.459
2018-12-17,PADD1,2.428
2018-12-24,PADD1,2.373
2018-12-31,PADD1,2.328
2019-01-07,PADD1,2.293
2019-01-14,PADD1,2.295
2019-01-21,PADD1,2.318
2019-01-28,PADD1,2.324
2019-02-04,PADD1,2.319
2019-02-11,PADD1,2.311
2019-02-18,PADD1,2.34
2019-02-25,PADD1,2.422
2019-03-04,PADD1,2.457
2019-03-11,PADD1,2.501
2019-03-18,PADD1,2.588
2019-03-25,PADD1,2.637
2019-04-01,PADD1,2.688
2019-04-08,PADD1,2.722
2019-04-15,PADD1,2.788
2019-04-22,PADD1,2.803
2019-04-29,PADD1,2.85
2019-05-06,PADD1,2.863
2019-05-13,PADD1,2.826
2019-05-20,PADD1,2.796
2019-05-27,PADD1,2.77
2019-06-03,PADD1,2.737
2019-06-10,PADD1,2.695
2019-06-17,PADD1,2.633
2019-06-24,PADD1,2.617
2019-07-01,PADD1,2.699
2019-07-08,PADD1,2.733
2019-07-15,PADD1,2.752
2019-07-22,PADD1,2.745
2019-07-29,PADD1,2.703
2019-08-05,PADD1,2.673
2019-08-12,PADD1,2.629
2019-08-19,PADD1,2.594
2019-08-26,PADD1,2.561
2019-09-02,PADD1,2.557
2019-09-09,PADD1,2.539
2019-09-16,PADD1,2.53
2019-09-23,PADD1,2.615
2019-09-30,PADD1,2.584
2019-10-07,PADD1,2.564
2019-10-14,PADD1,2.54
2019-10-21,PADD1,2.559
2019-10-28,PADD1,2.531
2019-11-04,PADD1,2.553
2019-11-11,PADD1,2.552
2019-11-18,PADD1,2.53
2019-11-25,PADD1,2.538
2019-12-02,PADD1,2.554
2019-12-09,PADD1,2.554
2019-12-16,PADD1,2.535
2019-12-23,PADD1,2.54
2019-12-30,PADD1,2.576
2020-01-06,PADD1,2.613
2020-01-13,PADD1,2.595
2020-01-20,PADD1,2.572
2020-01-27,PADD1,2.527
2020-02-03,PADD1,2.472
2020-02-10,PADD1,2.448
2020-02-17,PADD1,2.443
2020-02-24,PADD1,2.478
2020-03-02,PADD1,2.43
2020-03-09,PADD1,2.382
2020-03-16,PADD1,2.274
2020-03-23,PADD1,2.166
2020-03-30,PADD1,2.064
2020-04-06,PADD1,2.006
2020-04-13,PADD1,1.962
2020-04-20,PADD1,1.929
2020-04-27,PADD1,1.894
2020-05-04,PADD1,1.878
2020-05-11,PADD1,1.898
2020-05-18,PADD1,1.917
2020-05-25,PADD1,1.987
2020-06-01,PADD1,1.995
2020-06-08,PADD1,2.029
2020-06-15,PADD1,2.101
2020-06-22,PADD1,2.129
2020-06-29,PADD1,2.164
2020-07-06,PADD1,2.179
2020-07-13,PADD1,2.19
2020-07-20,PADD1,2.184
2020-07-27,PADD1,2.172
2020-08-03,PADD1,2.183
2020-08-10,PADD1,2.171
2020-08-17,PADD1,2.165
2020-08-24,PADD1,2.174
2020-08-31,PADD1,2.233
2020-09-07,PADD1,2.244
2020-09-14,PADD1,2.216
2020-09-21,PADD1,2.192
2020-09-28,PADD1,2.186
2020-10-05,PADD1,2.208
2020-10-12,PADD1,2.209
2020-10-19,PADD1,2.196
2020-10-26,PADD1,2.173
2020-11-02,PADD1,2.149
2020-11-09,PADD1,2.127
2020-11-16,PADD1,2.152
2020-11-23,PADD1,2.152
2020-11-30,PADD1,2.185
2020-12-07,PADD1,2.216
2020-12-14,PADD1,2.219
2020-12-21,PADD1,2.269
2020-12-28,PADD1,2.276
2021-01-04,PADD1,2.296
2021-01-11,PADD1,2.372
2021-01-18,PADD1,2.425
2021-01-25,PADD1,2.45
2021-02-01,PADD1,2.455
2021-02-08,PADD1,2.515
2021-02-15,PADD1,2.548
2021-02-22,PADD1,2.68
2021-03-01,PADD1,2.729
2021-03-08,PADD1,2.78
2021-03-15,PADD1,2.864
2021-03-22,PADD1,2.883
2021-03-29,PADD1,2.855
2021-04-05,PADD1,2.842
2021-04-12,PADD1,2.831
2021-04-19,PADD1,2.828
2021-04-26,PADD1,2.837
2021-05-03,PADD1,2.855
2021-05-10,PADD1,2.941
2021-05-17,PADD1,3.016
2021-05-24,PADD1,3.013
2021-05-31,PADD1,3.007
2021-06-07,PADD1,3.01
2021-06-14,PADD1,3.043
2021-06-21,PADD1,3.04
2021-06-28,PADD1,3.057
2021-07-05,PADD1,3.087
2021-07-12,PADD1,3.091
2021-07-19,PADD1,3.103
2021-07-26,PADD1,3.09
2021-08-02,PADD1,3.107
2021-08-09,PADD1,3.121
2021-08-16,PADD1,3.12
2021-08-23,PADD1,3.105
2021-08-30,PADD1,3.101
2021-09-06,PADD1,3.146
2021-09-13,PADD1,3.136
2021-09-20,PADD1,3.167
2021-09-27,PADD1,3.158
2021-10-04,PADD1,3.163
2021-10-11,PADD1,3.262
2021-10-18,PADD1,3.322
2021-10-25,PADD1,3.418
2021-11-01,PADD1,3.424
2021-11-08,PADD1,3.421
2021-11-15,PADD1,3.417
2021-11-22,PADD1,3.429
2021-11-29,PADD1,3.421
2021-12-06,PADD1,3.38
2021-12-13,PADD1,3.359
2021-12-20,PADD1,3.34
2021-12-27,PADD1,3.328
2022-01-03,PADD1,3.321
2022-01-10,PADD1,3.308
2022-01-17,PADD1,3.321
2022-01-24,PADD1,3.332
2022-01-31,PADD1,3.395
2022-02-07,PADD1,3.472
2022-02-14,PADD1,3.534
2022-02-21,PADD1,3.583
2022-02-28,PADD1,3.643
2022-03-07,PADD1,4.178
2022-03-14,PADD1,4.349
2022-03-21,PADD1,4.211
2022-03-28,PADD1,4.176
2022-04-04,PADD1,4.13
2022-04-11,PADD1,4.051
2022-04-18,PADD1,4.012
2022-04-25,PADD1,4.067
2022-05-02,PADD1,4.175
2022-05-09,PADD1,4.321
2022-05-16,PADD1,4.517
2022-05-23,PADD1,4.616
2022-05-30,PADD1,4.636
2022-06-06,PADD1,4.808
2022-06-13,PADD1,4.938
2022-06-20,PADD1,4.879
2022-06-27,PADD1,4.784
2022-07-04,PADD1,4.688
2022-07-11,PADD1,4.569
2022-07-18,PADD1,4.442
2022-07-25,PADD1,4.303
2022-08-01,PADD1,4.192
2022-08-08,PADD1,4.066
2022-08-15,PADD1,3.954
2022-08-22,PADD1,3.866
2022-08-29,PADD1,3.818
2022-09-05,PADD1,3.71
2022-09-12,PADD1,3.623
2022-09-19,PADD1,3.554
2022-09-26,PADD1,3.505
2022-10-03,PADD1,3.433
2022-10-10,PADD1,3.573
2022-10-17,PADD1,3.619
2022-10-24,PADD1,3.576
2022-10-31,PADD1,3.618
2022-11-07,PADD1,3.687
2022-11-14,PADD1,3.708
2022-11-21,PADD1,3.637
2022-11-28,PADD1,3.569
2022-12-05,PADD1,3.455
2022-12-12,PADD1,3.326
2022-12-19,PADD1,3.22
2022-12-26,PADD1,3.173
2023-01-02,PADD1,3.31
2023-01-09,PADD1,3.318
2023-01-16,PADD1,3.36
2023-01-23,PADD1,3.483
2023-01-30,PADD1,3.563
2023-02-06,PADD1,3.505
2023-02-13,PADD1,3.44
2023-02-20,PADD1,3.392
2023-02-27,PADD1,3.344
2023-03-06,PADD1,3.343
2023-03-13,PADD1,3.413
2023-03-20,PADD1,3.405
2023-03-27,PADD1,3.396
2023-04-03,PADD1,3.455
2023-04-10,PADD1,3.558
2023-04-17,PADD1,3.609
2023-04-24,PADD1,3.642
2023-05-01,PADD1,3.592
2023-05-08,PADD1,3.528
2023-05-15,PADD1,3.499
2023-05-22,PADD1,3.483
2023-05-29,PADD1,3.529
2023-06-05,PADD1,3.512
2023-06-12,PADD1,3.531
2023-06-19,PADD1,3.518
2023-06-26,PADD1,3.506
2023-07-03,PADD1,3.475
2023-07-10,PADD1,3.531
2023-07-17,PADD1,3.525
2023-07-24,PADD1,3.59
2023-07-31,PADD1,3.746
2023-08-07,PADD1,3.836
2023-08-14,PADD1,3.812
2023-08-21,PADD1,3.829
2023-08-28,PADD1,3.779
2023-09-04,PADD1,3.758
2023-09-11,PADD1,3.736
2023-09-18,PADD1,3.757
2023-09-25,PADD1,3.702
2023-10-02,PADD1,3.644
2023-10-09,PADD1,3.583
2023-10-16,PADD1,3.505
2023-10-23,PADD1,3.457
2023-10-30,PADD1,3.436
2023-11-06,PADD1,3.36
2023-11-13,PADD1,3.319
2023-11-20,PADD1,3.276
2023-11-27,PADD1,3.267
2023-12-04,PADD1,3.316
2023-12-11,PADD1,3.234
2023-12-18,PADD1,3.162
2023-12-25,PADD1,3.227
2024-01-01,PADD1,3.197
2024-01-08,PADD1,3.186
2024-01-15,PADD1,3.149
2024-01-22,PADD1,3.133
2024-01-29,PADD1,3.192
2024-02-05,PADD1,3.226
2024-02-12,PADD1,3.26
2024-02-19,PADD1,3.336
2024-02-26,PADD1,3.311
2024-03-04,PADD1,3.346
2024-03-11,PADD1,3.37
2024-03-18,PADD1,3.452
2024-03-25,PADD1,3.492
2024-04-01,PADD1,3.485
2024-04-08,PADD1,3.495
2024-04-15,PADD1,3.555
2024-04-22,PADD1,3.644
2024-04-29,PADD1,3.646
2024-05-06,PADD1,3.654
2024-05-13,PADD1,3.597
2024-05-20,PADD1,3.581
2024-05-27,PADD1,3.592
2024-06-03,PADD1,3.551
2024-06-10,PADD1,3.48
2024-06-17,PADD1,3.468
2024-06-24,PADD1,3.473
2024-07-01,PADD1,3.497
2024-07-08,PADD1,3.558
2024-07-15,PADD1,3.573
2024-07-22,PADD1,3.518
2024-07-29,PADD1,3.504
2024-08-05,PADD1,3.484
2024-08-12,PADD1,3.436
2024-08-19,PADD1,3.41
2024-08-26,PADD1,3.365
2024-09-02,PADD1,3.345
2024-09-09,PADD1,3.262
2024-09-16,PADD1,3.198
2024-09-23,PADD1,3.165
2024-09-30,PADD1,3.172
2024-10-07,PADD1,3.121
2024-10-14,PADD1,3.154
2024-10-21,PADD1,3.165
2024-10-28,PADD1,3.156
2024-11-04,PADD1,3.102
2024-11-11,PADD1,3.114
2024-11-18,PADD1,3.113
2024-11-25,PADD1,3.122
2024-12-02,PADD1,3.101
2024-12-09,PADD1,3.11
2024-12-16,PADD1,3.102
2024-12-23,PADD1,3.057
2024-12-30,PADD1,3.068
2025-01-06,PADD1,3.101
2025-01-13,PADD1,3.11
2025-01-20,PADD1,3.179
2025-01-27,PADD1,3.186
2025-02-03,PADD1,3.13
2025-02-10,PADD1,3.161
2025-02-17,PADD1,3.135
2025-02-24,PADD1,3.124
2025-03-03,PADD1,3.089
2025-03-10,PADD1,3.058
2025-03-17,PADD1,3.061
2025-03-24,PADD1,3.076
2025-03-31,PADD1,3.104
2025-04-07,PADD1,3.19
2025-04-14,PADD1,3.127
2025-04-21,PADD1,3.096
2025-04-28,PADD1,3.1
2025-05-05,PADD1,3.11
2025-05-12,PADD1,3.06
2025-05-19,PADD1,3.103
2025-05-26,PADD1,3.108
2025-06-02,PADD1,3.088
2025-06-09,PADD1,3.061
2025-06-16,PADD1,3.096
2025-06-23,PADD1,3.183
2025-06-30,PADD1,3.143
2025-07-07,PADD1,3.132
2025-07-14,PADD1,3.1
2025-07-21,PADD1,3.119
2025-07-28,PADD1,3.112
2025-08-04,PADD1,3.129
2025-08-11,PADD1,3.118
2025-08-18,PADD1,3.11
2025-08-25,PADD1,3.101
2025-09-01,PADD1,3.126
2025-09-08,PADD1,3.175
2025-09-15,PADD1,3.131
2025-09-22,PADD1,3.143
2025-09-29,PADD1,3.097
2025-10-06,PADD1,3.097
2025-10-13,PADD1,3.067
2025-10-20,PADD1,3.018
2025-10-27,PADD1,3.026
2025-11-03,PADD1,3.033
2025-11-10,PADD1,3.027
2025-11-17,PADD1,3.068
2025-11-24,PADD1,3.1
2025-12-01,PADD1,3.048
2025-12-08,PADD1,3.009
2025-12-15,PADD1,2.96
2025-12-22,PADD1,2.938
2025-12-29,PADD1,2.9
2026-01-05,PADD1,2.895
2026-01-12,PADD1,2.859
2026-01-19,PADD1,2.881
2026-01-26,PADD1,2.918
2026-02-02,PADD1,2.937
2026-02-09,PADD1,2.937
2026-02-16,PADD1,2.95
2026-02-23,PADD1,2.952
2026-03-02,PADD1,3.0
2026-03-09,PADD1,3.473
2026-03-16,PADD1,3.689
2026-03-23,PADD1,3.897
2026-03-30,PADD1,3.928
2026-04-06,PADD1,4.112
2026-04-13,PADD1,4.068
2026-04-20,PADD1,4.003
2026-04-27,PADD1,4.071
2026-05-04,PADD1,4.362
2026-05-11,PADD1,4.449
2026-05-18,PADD1,4.417
2026-05-25,PADD1,4.417
2026-06-01,PADD1,4.251
2026-06-08,PADD1,4.108
2026-06-15,PADD1,4.031
2026-06-22,PADD1,3.894
2026-06-29,PADD1,3.86
2026-07-06,PADD1,3.819
1993-04-05,PADD2,1.061
1993-04-12,PADD2,1.077
1993-04-19,PADD2,1.067
1993-04-26,PADD2,1.078
1993-05-03,PADD2,1.073
1993-05-10,PADD2,1.091
1993-05-17,PADD2,1.107
1993-05-24,PADD2,1.103
1993-05-31,PADD2,1.102
1993-06-07,PADD2,1.095
1993-06-14,PADD2,1.092
1993-06-21,PADD2,1.077
